event,person.properties.email,properties.screenName,properties.$lib,timestamp,properties.$current_url
$pageview,,Communities,web,2024-05-06 13:02:13.084000+00:00,capacitor://localhost#/communities
$pageleave,,Home,web,2024-05-06 13:02:13.084000+00:00,capacitor://localhost#/communities
$pageview,,Home,web,2024-05-06 13:02:08.575000+00:00,capacitor://localhost#/
$pageleave,,MyProfile,web,2024-05-06 13:02:08.574000+00:00,capacitor://localhost#/
$pageleave,,Home,web,2024-05-06 13:01:41.579000+00:00,capacitor://localhost#/profile
$pageview,,MyProfile,web,2024-05-06 13:01:41.579000+00:00,capacitor://localhost#/profile
$pageview,,Home,web,2024-05-06 13:01:38.236000+00:00,capacitor://localhost#/
$pageleave,,MyChats,web,2024-05-06 13:01:38.236000+00:00,capacitor://localhost#/
$pageview,,MyChats,web,2024-05-06 13:01:36.829000+00:00,capacitor://localhost#/chats
$pageleave,,MyChats/active,web,2024-05-06 13:01:36.829000+00:00,capacitor://localhost#/chats
$pageview,,MyChats/active,web,2024-05-06 13:01:36.828000+00:00,capacitor://localhost#/chats
$pageleave,,Home,web,2024-05-06 13:01:36.828000+00:00,capacitor://localhost#/chats
$pageview,,Home,web,2024-05-06 13:01:27.564000+00:00,capacitor://localhost#/
$pageleave,,Events/Specialist IBCLC-led drop in session,web,2024-05-06 13:01:27.564000+00:00,capacitor://localhost#/
$pageview,,Events/Specialist IBCLC-led drop in session,web,2024-05-06 13:01:20.160000+00:00,capacitor://localhost#/events/ZhaS9hIAAFEnOLZO
$pageleave,,Home,web,2024-05-06 13:01:20.160000+00:00,capacitor://localhost#/events/ZhaS9hIAAFEnOLZO
$pageview,,Home,web,2024-05-06 13:00:50.747000+00:00,capacitor://localhost#/
$pageleave,,Onboarding/About,web,2024-05-06 13:00:50.746000+00:00,capacitor://localhost#/
$pageleave,,Onboarding/WelcomeMessage,web,2024-05-06 12:59:17.599000+00:00,capacitor://localhost#/onboarding/start
$pageview,,Onboarding/About,web,2024-05-06 12:59:17.599000+00:00,capacitor://localhost#/onboarding/start
$pageleave,,Email Verified,web,2024-05-06 12:59:10.997000+00:00,capacitor://localhost#/onboarding
$pageview,,Onboarding/WelcomeMessage,web,2024-05-06 12:59:10.997000+00:00,capacitor://localhost#/onboarding
$pageleave,,Reset Password,web,2024-05-06 12:58:51.141000+00:00,capacitor://localhost#/auth/signup/verified?token=OTk4ZTliMTktMzk4Yi00ZWIzLTg3N2EtNjFjMTU2NDA1ZDM2&username=anVsaWVfYW5uYV9zcGFubmFAaG90bWFpbC5jb20=&usertype=parent&env=prod
$pageview,,Reset Password,web,2024-05-06 12:58:51.141000+00:00,capacitor://localhost#/auth/signup/verified?token=OTk4ZTliMTktMzk4Yi00ZWIzLTg3N2EtNjFjMTU2NDA1ZDM2&username=anVsaWVfYW5uYV9zcGFubmFAaG90bWFpbC5jb20=&usertype=parent&env=prod
$pageview,,Email Verified,web,2024-05-06 12:58:51.141000+00:00,capacitor://localhost#/auth/signup/verified?token=OTk4ZTliMTktMzk4Yi00ZWIzLTg3N2EtNjFjMTU2NDA1ZDM2&username=anVsaWVfYW5uYV9zcGFubmFAaG90bWFpbC5jb20=&usertype=parent&env=prod
$pageleave,,Email Sent,web,2024-05-06 12:58:51.140000+00:00,capacitor://localhost#/auth/signup/verified?token=OTk4ZTliMTktMzk4Yi00ZWIzLTg3N2EtNjFjMTU2NDA1ZDM2&username=anVsaWVfYW5uYV9zcGFubmFAaG90bWFpbC5jb20=&usertype=parent&env=prod
$pageleave,,Register,web,2024-05-06 12:58:27.399000+00:00,capacitor://localhost#/auth/signup/email-sent
$pageview,,Email Sent,web,2024-05-06 12:58:27.399000+00:00,capacitor://localhost#/auth/signup/email-sent
$pageleave,,Signup,web,2024-05-06 12:57:09.755000+00:00,capacitor://localhost#/auth/signup/parent
$pageview,,Register,web,2024-05-06 12:57:09.755000+00:00,capacitor://localhost#/auth/signup/parent
$pageleave,,Splash,web,2024-05-06 12:57:07.592000+00:00,capacitor://localhost#/auth/signup
$pageview,,Signup,web,2024-05-06 12:57:07.592000+00:00,capacitor://localhost#/auth/signup
$pageview,,Splash,web,2024-05-06 12:57:05.645000+00:00,capacitor://localhost#/auth/splash
$pageview,,Home,web,2024-05-06 12:52:13.968000+00:00,capacitor://localhost
$pageview,,Home,web,2024-05-06 12:31:43.269000+00:00,capacitor://localhost
$pageview,,Anya,web,2024-05-06 12:22:41.651000+00:00,capacitor://localhost#/anya
$pageleave,,FAQs,web,2024-05-06 12:22:41.650000+00:00,capacitor://localhost#/anya
$pageview,,FAQs,web,2024-05-06 12:22:36.487000+00:00,capacitor://localhost#/faqs
$pageleave,,FAQs/07. Breastfeeding skills,web,2024-05-06 12:22:36.486000+00:00,capacitor://localhost#/faqs
$pageview,,FAQs/07. Breastfeeding skills,web,2024-05-06 12:22:35.677000+00:00,capacitor://localhost#/faqs/Ys_mRhAAACAA9JwO
$pageleave,,FAQs/07. Breastfeeding skills/answers,web,2024-05-06 12:22:35.676000+00:00,capacitor://localhost#/faqs/Ys_mRhAAACAA9JwO
$pageview,,FAQs/07. Breastfeeding skills/answers,web,2024-05-06 12:21:56.539000+00:00,capacitor://localhost#/faqs/Ys_mRhAAACAA9JwO/YtsQERAAACAAHkpy
$pageleave,,FAQs/07. Breastfeeding skills,web,2024-05-06 12:21:56.539000+00:00,capacitor://localhost#/faqs/Ys_mRhAAACAA9JwO/YtsQERAAACAAHkpy
$pageview,,FAQs/07. Breastfeeding skills,web,2024-05-06 12:21:46.227000+00:00,capacitor://localhost#/faqs/Ys_mRhAAACAA9JwO
$pageleave,,FAQs,web,2024-05-06 12:21:46.226000+00:00,capacitor://localhost#/faqs/Ys_mRhAAACAA9JwO
$pageview,,FAQs,web,2024-05-06 12:21:36.036000+00:00,capacitor://localhost#/faqs
$pageleave,,Home,web,2024-05-06 12:21:36.036000+00:00,capacitor://localhost#/faqs
$pageview,,Home,web,2024-05-06 12:21:06.798000+00:00,capacitor://localhost#/
$pageview,,Animation/How to latch the baby on/Cross cradle,web,2024-05-06 12:16:39.948000+00:00,capacitor://localhost#/animation
$pageleave,,Animation,web,2024-05-06 12:16:39.948000+00:00,capacitor://localhost#/animation
$pageview,,Animation,web,2024-05-06 12:16:31.448000+00:00,capacitor://localhost#/animation
$pageleave,,Explore,web,2024-05-06 12:16:31.448000+00:00,capacitor://localhost#/animation
$pageview,,Explore,web,2024-05-06 12:16:27.455000+00:00,capacitor://localhost#/explore
$pageleave,,Home,web,2024-05-06 12:16:27.455000+00:00,capacitor://localhost#/explore
$pageview,,Onboarding/About,web,2024-05-06 12:15:42.295000+00:00,capacitor://localhost#/onboarding/start
$pageleave,,Onboarding/WelcomeMessage,web,2024-05-06 12:15:42.295000+00:00,capacitor://localhost#/onboarding/start
$pageleave,,Email Verified,web,2024-05-06 12:15:40.265000+00:00,capacitor://localhost#/onboarding
$pageview,,Onboarding/WelcomeMessage,web,2024-05-06 12:15:40.265000+00:00,capacitor://localhost#/onboarding
$pageleave,,Reset Password,web,2024-05-06 12:15:21.216000+00:00,capacitor://localhost#/auth/signup/verified?token=ZjhkNzNmYjUtMTc1Yi00NjE5LWI1N2MtNzc2ZjkxZjIwZjFh&username=Y2FpdGxpbmdhc2gxQGdtYWlsLmNvbQ==&usertype=parent&env=prod
$pageview,,Email Verified,web,2024-05-06 12:15:21.216000+00:00,capacitor://localhost#/auth/signup/verified?token=ZjhkNzNmYjUtMTc1Yi00NjE5LWI1N2MtNzc2ZjkxZjIwZjFh&username=Y2FpdGxpbmdhc2gxQGdtYWlsLmNvbQ==&usertype=parent&env=prod
$pageview,,Reset Password,web,2024-05-06 12:15:21.216000+00:00,capacitor://localhost#/auth/signup/verified?token=ZjhkNzNmYjUtMTc1Yi00NjE5LWI1N2MtNzc2ZjkxZjIwZjFh&username=Y2FpdGxpbmdhc2gxQGdtYWlsLmNvbQ==&usertype=parent&env=prod
$pageleave,,Email Sent,web,2024-05-06 12:15:21.215000+00:00,capacitor://localhost#/auth/signup/verified?token=ZjhkNzNmYjUtMTc1Yi00NjE5LWI1N2MtNzc2ZjkxZjIwZjFh&username=Y2FpdGxpbmdhc2gxQGdtYWlsLmNvbQ==&usertype=parent&env=prod
$pageleave,,Register,web,2024-05-06 12:14:42.707000+00:00,capacitor://localhost#/auth/signup/email-sent
$pageview,,Email Sent,web,2024-05-06 12:14:42.707000+00:00,capacitor://localhost#/auth/signup/email-sent
$pageview,,Register,web,2024-05-06 12:13:03.819000+00:00,capacitor://localhost#/auth/signup/parent
$pageleave,,Signup,web,2024-05-06 12:13:03.818000+00:00,capacitor://localhost#/auth/signup/parent
$pageleave,,Splash,web,2024-05-06 12:13:02.376000+00:00,capacitor://localhost#/auth/signup
$pageview,,Signup,web,2024-05-06 12:13:02.375000+00:00,capacitor://localhost#/auth/signup
$pageview,,Splash,web,2024-05-06 12:13:00.394000+00:00,capacitor://localhost#/auth/splash
$pageview,,MyChats/Unallocated,web,2024-05-06 12:12:15.051000+00:00,capacitor://localhost#/chats/unallocated
$pageleave,,MyChats,web,2024-05-06 12:12:15.050000+00:00,capacitor://localhost#/chats/unallocated
$pageleave,,MyChats/active,web,2024-05-06 12:12:13.643000+00:00,capacitor://localhost#/chats
$pageview,,MyChats,web,2024-05-06 12:12:13.643000+00:00,capacitor://localhost#/chats
$pageleave,,Home,web,2024-05-06 12:12:13.642000+00:00,capacitor://localhost#/chats
$pageview,,MyChats/active,web,2024-05-06 12:12:13.642000+00:00,capacitor://localhost#/chats
$pageview,,Home,web,2024-05-06 12:12:12.005000+00:00,capacitor://localhost#/
$pageview,,Splash,web,2024-05-06 11:32:01.688000+00:00,https://localhost/#/auth/splash
$pageview,,Splash,web,2024-05-06 11:19:26.707000+00:00,capacitor://localhost#/auth/splash
$pageview,,Communities,web,2024-05-06 11:04:06.626000+00:00,capacitor://localhost#/communities
$pageleave,,Animation,web,2024-05-06 11:04:06.626000+00:00,capacitor://localhost#/communities
$pageview,,Animation,web,2024-05-06 11:03:58.492000+00:00,capacitor://localhost#/animation
$pageleave,,Videos/Positioning and Attaching a Baby to Breastfeed,web,2024-05-06 11:03:58.492000+00:00,capacitor://localhost#/animation
$pageview,,Videos/Positioning and Attaching a Baby to Breastfeed,web,2024-05-06 11:03:47.894000+00:00,capacitor://localhost#/videos/ZLD0oRIAACEAbk4Z
$pageleave,,Videos,web,2024-05-06 11:03:47.893000+00:00,capacitor://localhost#/videos/ZLD0oRIAACEAbk4Z
$pageview,,Videos,web,2024-05-06 11:03:41.097000+00:00,capacitor://localhost#/videos
$pageleave,,Explore,web,2024-05-06 11:03:41.096000+00:00,capacitor://localhost#/videos
$pageview,,Explore,web,2024-05-06 11:03:38.224000+00:00,capacitor://localhost#/explore
$pageleave,,Home,web,2024-05-06 11:03:38.224000+00:00,capacitor://localhost#/explore
$pageview,,Home,web,2024-05-06 11:03:31.336000+00:00,capacitor://localhost
$pageview,,Home,web,2024-05-06 11:02:41.948000+00:00,capacitor://localhost#/
$pageleave,,Explore,web,2024-05-06 11:02:41.946000+00:00,capacitor://localhost#/
$pageview,,Explore,web,2024-05-06 11:02:38.574000+00:00,capacitor://localhost#/explore
$pageleave,,Communities,web,2024-05-06 11:02:38.573000+00:00,capacitor://localhost#/explore
$pageleave,,Home,web,2024-05-06 11:02:37.063000+00:00,capacitor://localhost#/communities
$pageview,,Communities,web,2024-05-06 11:02:37.063000+00:00,capacitor://localhost#/communities
$pageleave,,Onboarding/About,web,2024-05-06 11:01:35.374000+00:00,capacitor://localhost#/
$pageview,,Home,web,2024-05-06 11:01:35.374000+00:00,capacitor://localhost#/
$pageleave,,Onboarding/WelcomeMessage,web,2024-05-06 11:00:51.703000+00:00,capacitor://localhost#/onboarding/start
$pageview,,Onboarding/About,web,2024-05-06 11:00:51.703000+00:00,capacitor://localhost#/onboarding/start
$pageview,,Onboarding/WelcomeMessage,web,2024-05-06 11:00:50.005000+00:00,capacitor://localhost#/onboarding
$pageleave,,Email Verified,web,2024-05-06 11:00:50.005000+00:00,capacitor://localhost#/onboarding
$pageview,,Email Verified,web,2024-05-06 11:00:12.153000+00:00,capacitor://localhost#/auth/signup/verified?token=MTI1MDM5MTgtMDk2OS00NmUyLTk0N2YtMmJjMTI1MTU3ZGMy&username=bHNjaHdpdHplcjE5OTJAZ21haWwuY29t&usertype=expectant&env=prod
$pageleave,,Reset Password,web,2024-05-06 11:00:12.153000+00:00,capacitor://localhost#/auth/signup/verified?token=MTI1MDM5MTgtMDk2OS00NmUyLTk0N2YtMmJjMTI1MTU3ZGMy&username=bHNjaHdpdHplcjE5OTJAZ21haWwuY29t&usertype=expectant&env=prod
$pageview,,Reset Password,web,2024-05-06 11:00:12.152000+00:00,capacitor://localhost#/auth/signup/verified?token=MTI1MDM5MTgtMDk2OS00NmUyLTk0N2YtMmJjMTI1MTU3ZGMy&username=bHNjaHdpdHplcjE5OTJAZ21haWwuY29t&usertype=expectant&env=prod
$pageleave,,Email Sent,web,2024-05-06 11:00:12.152000+00:00,capacitor://localhost#/auth/signup/verified?token=MTI1MDM5MTgtMDk2OS00NmUyLTk0N2YtMmJjMTI1MTU3ZGMy&username=bHNjaHdpdHplcjE5OTJAZ21haWwuY29t&usertype=expectant&env=prod
$pageview,,Email Sent,web,2024-05-06 10:59:54.717000+00:00,capacitor://localhost#/auth/signup/email-sent
$pageleave,,Register,web,2024-05-06 10:59:54.716000+00:00,capacitor://localhost#/auth/signup/email-sent
$pageleave,,Signup,web,2024-05-06 10:58:59.929000+00:00,capacitor://localhost#/auth/signup/expectant
$pageview,,Signup,web,2024-05-06 10:58:57.280000+00:00,capacitor://localhost#/auth/signup
$pageleave,,Splash,web,2024-05-06 10:58:57.280000+00:00,capacitor://localhost#/auth/signup
$pageview,,Splash,web,2024-05-06 10:58:55.409000+00:00,capacitor://localhost#/auth/splash
$pageleave,,Explore,web,2024-05-06 10:52:02.842000+00:00,capacitor://localhost#/articles
$pageview,,Articles,web,2024-05-06 10:52:02.842000+00:00,capacitor://localhost#/articles
$pageleave,,Events/Specialist IBCLC-led drop in session,web,2024-05-06 10:51:59.778000+00:00,capacitor://localhost#/explore
$pageview,,Explore,web,2024-05-06 10:51:59.764000+00:00,capacitor://localhost#/explore
$pageleave,,Events,web,2024-05-06 10:51:54.583000+00:00,capacitor://localhost#/events/ZhaS9hIAAFEnOLZO
$pageview,,Events/Specialist IBCLC-led drop in session,web,2024-05-06 10:51:54.583000+00:00,capacitor://localhost#/events/ZhaS9hIAAFEnOLZO
$pageleave,,Explore,web,2024-05-06 10:51:50.423000+00:00,capacitor://localhost#/events
$pageview,,Events,web,2024-05-06 10:51:50.423000+00:00,capacitor://localhost#/events
$pageleave,,Communities,web,2024-05-06 10:51:47.459000+00:00,capacitor://localhost#/explore
$pageview,,Explore,web,2024-05-06 10:51:47.459000+00:00,capacitor://localhost#/explore
$pageleave,,Videos/Positioning and Attaching a Baby to Breastfeed,web,2024-05-06 10:51:42.252000+00:00,capacitor://localhost#/communities
$pageview,,Communities,web,2024-05-06 10:51:42.248000+00:00,capacitor://localhost#/communities
$pageview,,Videos/Positioning and Attaching a Baby to Breastfeed,web,2024-05-06 10:51:23.219000+00:00,capacitor://localhost#/videos/ZLD0oRIAACEAbk4Z
$pageleave,,Videos,web,2024-05-06 10:51:23.218000+00:00,capacitor://localhost#/videos/ZLD0oRIAACEAbk4Z
$pageleave,,Explore,web,2024-05-06 10:51:17.434000+00:00,capacitor://localhost#/videos
$pageview,,Videos,web,2024-05-06 10:51:17.434000+00:00,capacitor://localhost#/videos
$pageleave,,Home,web,2024-05-06 10:51:12.282000+00:00,capacitor://localhost#/explore
$pageview,,Explore,web,2024-05-06 10:51:12.282000+00:00,capacitor://localhost#/explore
$pageview,,Articles/Antenatal Colostrum Banking,web,2024-05-06 10:51:07.925000+00:00,https://localhost/#/articles/YwEswhYAACYAJ6QK/
$pageleave,,Home,web,2024-05-06 10:51:07.920000+00:00,https://localhost/#/articles/YwEswhYAACYAJ6QK/
$pageleave,,Subscription/Active Subscription,web,2024-05-06 10:51:04.958000+00:00,capacitor://localhost
$pageview,,Home,web,2024-05-06 10:50:57.403000+00:00,https://localhost/
$pageleave,,Anya,web,2024-05-06 10:50:57.401000+00:00,https://localhost/
$pageleave,,Home,web,2024-05-06 10:50:53.707000+00:00,capacitor://localhost#/subscriptions
$pageview,,Subscription/Active Subscription,web,2024-05-06 10:50:53.707000+00:00,capacitor://localhost#/subscriptions
$pageview,,Anya,web,2024-05-06 10:50:50.739000+00:00,https://localhost/#/anya
$pageleave,,Home,web,2024-05-06 10:50:50.734000+00:00,https://localhost/#/anya
$pageview,,Home,web,2024-05-06 10:50:40.312000+00:00,capacitor://localhost
$pageleave,,Onboarding/About,web,2024-05-06 10:49:38.557000+00:00,capacitor://localhost#/
$pageview,,Home,web,2024-05-06 10:49:38.557000+00:00,capacitor://localhost#/
$pageleave,,Onboarding/WelcomeMessage,web,2024-05-06 10:48:34.120000+00:00,capacitor://localhost#/onboarding/start
$pageview,,Onboarding/About,web,2024-05-06 10:48:34.120000+00:00,capacitor://localhost#/onboarding/start
$pageleave,,Home,web,2024-05-06 10:48:22.514000+00:00,capacitor://localhost#/onboarding
$pageview,,Onboarding/WelcomeMessage,web,2024-05-06 10:48:22.514000+00:00,capacitor://localhost#/onboarding
$pageview,,Home,web,2024-05-06 10:48:21.949000+00:00,capacitor://localhost#/
$pageview,,Login,web,2024-05-06 10:47:40.417000+00:00,capacitor://localhost#/auth/login
$pageleave,,Splash,web,2024-05-06 10:47:40.416000+00:00,capacitor://localhost#/auth/login
$pageleave,,Email Sent,web,2024-05-06 10:47:38.778000+00:00,capacitor://localhost#/auth/splash
$pageview,,Splash,web,2024-05-06 10:47:38.778000+00:00,capacitor://localhost#/auth/splash
$pageview,,Email Sent,web,2024-05-06 10:44:07.066000+00:00,capacitor://localhost#/auth/signup/email-sent
$pageleave,,Register,web,2024-05-06 10:44:07.066000+00:00,capacitor://localhost#/auth/signup/email-sent
$pageview,,Register,web,2024-05-06 10:42:53.688000+00:00,capacitor://localhost#/auth/signup/parent
$pageleave,,Splash,web,2024-05-06 10:42:49.333000+00:00,capacitor://localhost#/auth/signup
$pageview,,Signup,web,2024-05-06 10:42:49.333000+00:00,capacitor://localhost#/auth/signup
$pageview,,Splash,web,2024-05-06 10:42:47.157000+00:00,capacitor://localhost#/auth/splash
$pageleave,,Articles/Dressing baby in hot weather,web,2024-05-06 10:37:24.168000+00:00,capacitor://localhost#/articles
$pageview,,Articles,web,2024-05-06 10:37:24.168000+00:00,capacitor://localhost#/articles
$pageleave,,Articles,web,2024-05-06 10:36:31.861000+00:00,capacitor://localhost#/articles/ZPjLfBIAACMAazaE
$pageview,,Articles/Dressing baby in hot weather,web,2024-05-06 10:36:31.861000+00:00,capacitor://localhost#/articles/ZPjLfBIAACMAazaE
$pageview,,Articles,web,2024-05-06 10:36:11.423000+00:00,capacitor://localhost#/articles
$pageview,,FAQs/04. Common worries and breastfeeding myths,web,2024-05-06 10:35:10.575000+00:00,https://localhost/#/faqs/Ytr32RAAACIAHd9c
$pageleave,,FAQs,web,2024-05-06 10:35:10.573000+00:00,https://localhost/#/faqs/Ytr32RAAACIAHd9c
$pageview,,FAQs,web,2024-05-06 10:35:08.168000+00:00,https://localhost/#/faqs
$pageleave,,Home,web,2024-05-06 10:35:08.166000+00:00,https://localhost/#/faqs
$pageview,,Home,web,2024-05-06 10:35:04.520000+00:00,https://localhost/
$pageview,,Articles/Teething babies,web,2024-05-06 10:33:36.732000+00:00,capacitor://localhost#/articles/ZDp45BEAACQAjZk0
$pageleave,,Home,web,2024-05-06 10:24:27.509000+00:00,capacitor://localhost#/anya
$pageview,,Anya,web,2024-05-06 10:24:27.509000+00:00,capacitor://localhost#/anya
$pageview,,Home,web,2024-05-06 10:24:22.456000+00:00,capacitor://localhost
$pageview,,Home,web,2024-05-06 10:24:04.960000+00:00,https://localhost/#/
$pageleave,,Subscription/Active Subscription,web,2024-05-06 10:24:04.958000+00:00,https://localhost/#/
$pageleave,,Home,web,2024-05-06 10:23:49.963000+00:00,https://localhost/#/subscriptions
$pageview,,Home,web,2024-05-06 10:23:44.789000+00:00,https://localhost/
$pageview,,Splash,web,2024-05-06 10:10:31.955000+00:00,capacitor://localhost#/auth/splash
$pageview,,Register,web,2024-05-06 10:07:12.647000+00:00,https://localhost/#/auth/signup/parent
$pageleave,,Signup,web,2024-05-06 10:07:12.643000+00:00,https://localhost/#/auth/signup/parent
$pageview,,Signup,web,2024-05-06 10:07:10.371000+00:00,https://localhost/#/auth/signup
$pageleave,,Splash,web,2024-05-06 10:07:10.368000+00:00,https://localhost/#/auth/signup
$pageview,,Splash,web,2024-05-06 10:07:04.950000+00:00,https://localhost/#/auth/splash
$pageview,,MyChats/Thread,web,2024-05-06 10:06:30.041000+00:00,capacitor://localhost#/chats/92805507-030b-4b3e-8f69-fbe1f47ed12d
$pageleave,,MyChats/Unallocated,web,2024-05-06 10:06:30.040000+00:00,capacitor://localhost#/chats/92805507-030b-4b3e-8f69-fbe1f47ed12d
$pageview,,MyChats/Unallocated,web,2024-05-06 10:06:16.817000+00:00,capacitor://localhost#/chats/unallocated
$pageleave,,MyChats/Thread,web,2024-05-06 10:06:16.817000+00:00,capacitor://localhost#/chats/unallocated
$pageview,,MyChats/Thread,web,2024-05-06 10:06:13.456000+00:00,capacitor://localhost#/chats/1e083ba8-e53f-47be-99f6-48aa0cd16b74
$pageleave,,MyChats/Unallocated,web,2024-05-06 10:06:13.456000+00:00,capacitor://localhost#/chats/1e083ba8-e53f-47be-99f6-48aa0cd16b74
$pageview,,Home,web,2024-05-06 10:06:08.731000+00:00,capacitor://localhost
$pageleave,,MyChats/Thread,web,2024-05-06 10:06:06.331000+00:00,capacitor://localhost#/chats/unallocated
$pageview,,MyChats/Unallocated,web,2024-05-06 10:06:06.331000+00:00,capacitor://localhost#/chats/unallocated
$pageview,,MyChats/Thread,web,2024-05-06 10:05:53.834000+00:00,capacitor://localhost#/chats/bcbb6976-084b-4697-85a5-d2d20678e0d7
$pageleave,,MyChats/Unallocated,web,2024-05-06 10:05:53.834000+00:00,capacitor://localhost#/chats/bcbb6976-084b-4697-85a5-d2d20678e0d7
